ocaml-expat|ocaml-expat.1.3.0|conf-expat|no|Write XML-Parsers using the SAX method
ocaml-in-python|ocaml-in-python.0.1.0|conf-python-3-7|no|Effortless Python bindings for OCaml modules
ocaml-option-tsan|ocaml-option-tsan.1|conf-unwind|no|Set OCaml to be compiled with ThreadSanitizer support
ocaml-protoc-plugin|ocaml-protoc-plugin.6.1.0|conf-pkg-config,conf-protoc,conf-protoc-dev|no|Plugin for protoc protobuf compiler to generate ocaml definitions from a .proto file
ocaml-r|ocaml-r.0.6.0|conf-r,conf-r-mathlib|no|Objective Caml bindings for the R interpreter
ocaml-solo5-cross-aarch64|ocaml-solo5-cross-aarch64.1.1.0|conf-git,conf-pkg-config|no|OCaml cross-compiler to the freestanding 64-bit ARM Solo5 backend
ocaml-solo5|ocaml-solo5.1.1.0|conf-git,conf-pkg-config|no|OCaml cross-compiler to the freestanding Solo5 backend
ocaml-system|ocaml-system.5.3.0|conf-mingw-w64-gcc-i686,conf-mingw-w64-gcc-x86_64,conf-mingw-w64-zstd-i686,conf-mingw-w64-zstd-x86_64|no|The OCaml compiler (system version, from outside of opam)
ocamlbrowser|ocamlbrowser.5.3.0|conf-tcl,conf-tk|no|OCamlBrowser Library Explorer
ocamldot|ocamldot.1.1|conf-autoconf|no|Parsing and printing graphviz files in OCaml
ocamldsort|ocamldsort.0.16.0|conf-autoconf|no|Sorts a set of OCaml source files according to their dependencies
ocamlfuse|ocamlfuse.2.7.1-cvs10|conf-libfuse|no|OCaml bindings for FUSE (Filesystem in UserSpacE)
ocamlgraph_gtk|ocamlgraph_gtk.2.2.0|conf-gnomecanvas|no|Displaying graphs using OCamlGraph and GTK
ocamlnet|ocamlnet.4.1.9-2|conf-gnutls,conf-gssapi|no|synopsis:
ocamlpp|ocamlpp.1.1|conf-which|no|OCaml binary files (.byte and .cmo) pretty printers.
ocamlsdl|ocamlsdl.0.9.1|conf-sdl-gfx,conf-sdl-image,conf-sdl-mixer,conf-sdl-ttf|yes|Interface between OCaml and SDL
ocamlsdl2-image|ocamlsdl2-image.0.01|conf-sdl2-image|no|Interface to the SDL2_image library
ocamlsdl2-ttf|ocamlsdl2-ttf.0.02|conf-sdl2-ttf|no|Interface to the SDL2_ttf library
ocamlsdl2|ocamlsdl2.0.04|conf-sdl2|no|Interface to the SDL2 library
ocannl_npy|ocannl_npy.0.4.1|conf-python-3|no|Numpy file format support for ocaml
ocluster|ocluster.0.3.0|conf-libev|no|Distribute build jobs to workers
ocsfml|ocsfml.2.0|conf-boost,conf-cmake,conf-sfml2|no|Binding to the C++ SFML gaming library.
octez-libs|octez-libs.20.1|conf-libev,conf-rust|no|A package that contains multiple base libraries used by the Octez suite
ocurl|ocurl.0.9.2|conf-libcurl|no|Bindings to libcurl
odepack|odepack.0.7.1|conf-gfortran|no|Binding to ODEPACK
odnnr|odnnr.2.0.0|conf-gnuplot,conf-r|no|Regressor using a Deep Neural Network
odoc|odoc.3.0.0|conf-jq|no|OCaml Documentation Generator
ogg|ogg.1.0.0|conf-libogg,conf-pkg-config|no|Bindings to libogg
ojs-base|ojs-base.0.6.0|conf-autoconf|no|synopsis:
ollvm-tapir|ollvm-tapir.0.99.1|conf-autoconf|no|a fork of ollvm with added LLVM-Tapir support
omlr|omlr.1.0.3|conf-gnuplot,conf-r|no|Multiple Linear Regression model
oniguruma|oniguruma.0.1.2|conf-oniguruma|no|Bindings to the Oniguruma regular expression library
opam-core|opam-core.2.4.0~alpha1|conf-mingw-w64-gcc-i686,conf-mingw-w64-gcc-x86_64,conf-msvc32,conf-msvc64|no|Core library for opam 2.4
opam-devel|opam-devel.2.4.0~alpha1|conf-diffutils,conf-openssl|no|Bootstrapped development binary for opam 2.4
opam-monorepo|opam-monorepo.0.4.2|conf-pkg-config|no|Assemble and manage fully vendored Dune repositories
openai|openai.0.0.1|conf-openssl|no|OCaml OpenAI binding
opencc0|opencc0.1.0.2|conf-opencc0|no|Bindings for OpenCC (v0) - Open Chinese Convert
opencc1|opencc1.1.0.1|conf-opencc1|no|Bindings for OpenCC (v1) - Open Chinese Convert
opencc1_1|opencc1_1.0.1.0|conf-opencc1_1|no|Bindings for OpenCC (v1.1) - Open Chinese Convert
opium|opium.0.20.0|conf-libev|no|OCaml web framework
oplsr|oplsr.8.0.1|conf-gnuplot,conf-r|no|OCaml wrapper for the R 'pls' package
opsian|opsian.0.1|conf-automake,conf-liblzma,conf-libtool,conf-perl|no|Low overhead profiling
opus|opus.1.0.0|conf-libogg,conf-libopus,conf-pkg-config|no|Bindings to libopus
oranger|oranger.4.3.5|conf-cmake,conf-gnuplot|no|OCaml wrapper for the ranger (C++) random forests implementation
orf|orf.1.0.1|conf-gnuplot|no|OCaml Random Forests
orocksdb|orocksdb.0.4.0|conf-rocksdb|no|ctypes based bindings for rocksdb
orrandomForest|orrandomForest.3.0.0|conf-gnuplot,conf-r|no|Classification or regression using Random Forests
orsvm_e1071|orsvm_e1071.4.0.0|conf-r|no|OCaml wrapper to SVM R packages e1071 and svmpath
orun|orun.0.0.1|conf-libdw|yes|Run benchmarks and measure performance
orxgboost|orxgboost.1.2.0|conf-r|no|Gradient boosting for OCaml using the R xgboost package
osdp|osdp.1.1.1|conf-csdp,conf-sdpa|no|OCaml Interface to SDP solvers
owi|owi.0.2|conf-clang,conf-python-3-dev|yes|synopsis:
owl|owl.1.2|conf-openblas|no|OCaml Scientific and Engineering Computing
pa_ppx|pa_ppx.0.18|conf-perl|no|PPX Rewriters for Ocaml, written using Camlp5
pa_ppx_ag|pa_ppx_ag.0.08|conf-perl,conf-perl-ipc-system-simple,conf-perl-string-shellquote|no|A PPX Rewriter that Generates Attribute Grammar Evaulators
pa_ppx_parsetree|pa_ppx_parsetree.0.02|conf-bash,conf-diffutils,conf-perl|no|A Camlp5-based Quasi-Quotation ppx rewriter for OCaml's AST 
pa_ppx_q_ast|pa_ppx_q_ast.0.12|conf-diffutils,conf-perl|no|A PPX Rewriter for automating generation of data-conversion code for use with Camlp5's Q_ast
pa_ppx_string|pa_ppx_string.0.01|conf-perl,conf-perl-ipc-system-simple,conf-perl-string-shellquote|no|A Camlp5 PPX Rewriter for String Interpolation 
pam|pam.v0.17.0|conf-pam|yes|OCaml bindings for the Linux-PAM library
pari-bindings|pari-bindings.0.1|conf-bison,conf-gmp,conf-perl|no|OCaml bindings to the PARI library
pari|pari.0.1|conf-bison,conf-gmp,conf-perl|no|Type-safe wrapper over the PARI library
passage|passage.0.1.6|conf-age|no|Passage - used to store and manage access to shared secrets
pcre|pcre.8.0.3|conf-libpcre|no|Bindings to the Perl Compatibility Regular Expressions library
pcre2|pcre2.8.0.3|conf-libpcre2-8|no|synopsis:
pfff|pfff.0.40.4|conf-perl|no|Tools and APIs for program analysis, code visualization, refactoring
picos_meta|picos_meta.0.6.0|conf-npm|no|Integration tests for Picos packages
polars|polars.0.0.1|conf-rust-2021|no|OCaml bindings to the Polars dataframe library
polka|polka.2.71.15|conf-gmp,conf-m4,conf-mpfr,conf-perl|no|Polka: convex polyhedron library by Bertrand Jeannet (now part of apron)
polly|polly.0.4.1|conf-linux-libc-dev|no|Bindings for the Linux epoll system call
portaudio|portaudio.0.2.3|conf-pkg-config,conf-portaudio|no|synopsis:
portaudio_c_bindings|portaudio_c_bindings.19.6.0|conf-portaudio|no|Bindings to the C PortAudio library
portia|portia.1.5|conf-asciidoc|no|Literate Programming Preprocessor
portmidi|portmidi.0.1|conf-libportmidi,conf-pkg-config|no|Bindings to libportmidi
postgresql|postgresql.5.1.3|conf-postgresql|no|Bindings to the PostgreSQL library
promise_jsoo|promise_jsoo.0.4.3|conf-npm|no|Js_of_ocaml bindings to JS Promises with supplemental functions
promise_jsoo_lwt|promise_jsoo_lwt.0.4.3|conf-npm|no|Conversion functions between JS Promises and Lwt Promises
pulseaudio|pulseaudio.0.1.5|conf-pkg-config,conf-pulseaudio|no|Bindings to Pulseaudio client library
py|py.1.3|conf-python-3-dev|no|Ctypes bindings to Python 3.5 or greater
pyast|pyast.0.2.0|conf-python-3-dev|no|Python AST
pyml|pyml.20231101|conf-python-3-dev|no|OCaml bindings for Python
pyml_bindgen|pyml_bindgen.0.4.1|conf-python-3-dev|no|Generate pyml bindings from OCaml value specifications
qfs|qfs.0.12|conf-boost|no|Bindings to libqfs - client library to access QFS
qocamlbrowser|qocamlbrowser.0.2.12|conf-qt|no|OCamlBrowser clone written with OCaml and QtQuick 2
qrencode|qrencode.0.2|conf-pkg-config|yes|Binding to libqrencode (QR-code encoding library)
radare2|radare2.0.0.7|conf-radare2|no|OCaml interface to r2
randoml|randoml.0.1.5|conf-rust-2018|no|Generating cryptographically-secure random numbers
rankers|rankers.2.0.9|conf-gnuplot|no|Vanishing Ranking Kernels (VRK)
raylib|raylib.1.4.0|conf-libxcursor,conf-libxi,conf-libxinerama,conf-libxrandr,conf-mesa|no|OCaml bindings for raylib
re2|re2.v0.17.0|conf-g++|no|OCaml bindings for RE2, Google's regular expression library
readline|readline.0.2|conf-readline|no|OCaml bindings for GNU readline
rocq-prover|rocq-prover.9.0.0|conf-python-3,conf-time|no|The Rocq Prover with Stdlib
rocq-runtime|rocq-runtime.9.0.0|conf-linux-libc-dev|no|The Rocq Prover -- Core Binaries and Tools
rocqide|rocqide.9.0.0|conf-adwaita-icon-theme,conf-findutils|no|The Rocq Prover --- GTK3 IDE
rpc|rpc.9.0.0|conf-which|no|A library to deal with RPCs in OCaml - meta-package
rsdd|rsdd.0.1.0|conf-rust-2021|no|Bindings for RSDD
samplerate|samplerate.0.1.6|conf-pkg-config,conf-samplerate|no|Samplerate audio conversion library
satyrographos|satyrographos.0.0.2.13|conf-diffutils|no|A package manager for SATySFi
scrypt|scrypt.0.2.1|conf-libssl|no|synopsis:
secp256k1-internal|secp256k1-internal.0.4.0|conf-gmp,conf-pkg-config|no|synopsis:
secp256k1|secp256k1.0.4.4|conf-secp256k1|no|Elliptic curve library secp256k1 wrapper for Ocaml
serde|serde.0.0.2|conf-jq|no|A serialization framework for OCaml
serde_derive|serde_derive.0.0.2|conf-jq|no|Derive-macros for the Serde serialization framework
setcore|setcore.1.0.2|conf-autoconf|no|Pin current process to given core number
sfml|sfml.0.09.2|conf-sfml2|no|Bindings to the SFML multimedia library
shine|shine.0.2.3|conf-shine|no|Fixed-point MP3 encoder
snappy|snappy.0.1.2|conf-snappy|no|Bindings to snappy - fast compression/decompression library
socketcan|socketcan.0.8.12-0|conf-linux-libc-dev|no|socketcan
sodium|sodium.0.6.0|conf-libsodium|no|Binding to libsodium UNAUDITED
solo5-bindings-hvt|solo5-bindings-hvt.0.6.9|conf-libseccomp,conf-pkg-config|yes|Solo5 sandboxed execution environment (hvt target)
solo5-bindings-muen|solo5-bindings-muen.0.6.9|conf-libseccomp,conf-pkg-config|no|Solo5 sandboxed execution environment (muen target)
solo5-bindings-spt|solo5-bindings-spt.0.6.9|conf-libseccomp,conf-pkg-config|yes|Solo5 sandboxed execution environment (spt target)
solo5-bindings-virtio|solo5-bindings-virtio.0.6.9|conf-libseccomp,conf-pkg-config|no|Solo5 sandboxed execution environment (virtio target)
solo5-bindings-xen|solo5-bindings-xen.0.6.9|conf-libseccomp,conf-pkg-config|no|Solo5 sandboxed execution environment (xen target)
solo5-cross-aarch64|solo5-cross-aarch64.0.9.1|conf-libseccomp,conf-pkg-config|yes|Solo5 sandboxed execution environment
solo5-kernel-muen|solo5-kernel-muen.0.3.1|conf-pkg-config|no|Solo5 sandboxed execution environment (muen target)
solo5-kernel-ukvm|solo5-kernel-ukvm.0.3.1|conf-pkg-config|yes|Solo5 sandboxed execution environment (ukvm target)
solo5-kernel-virtio|solo5-kernel-virtio.0.3.1|conf-pkg-config|no|Solo5 sandboxed execution environment (virtio target)
solo5|solo5.0.9.1|conf-libseccomp,conf-pkg-config|yes|Solo5 sandboxed execution environment
soundtouch|soundtouch.0.1.9|conf-pkg-config,conf-soundtouch|no|synopsis:
spatial-shell|spatial-shell.6|conf-scdoc|no|synopsis:
speex|speex.1.0.0|conf-libogg,conf-libspeex,conf-pkg-config|no|Bindings to libspeex
sqlite3|sqlite3.5.3.1|conf-sqlite3|no|SQLite3 bindings for OCaml
squirrel|squirrel.0.1|conf-which|no|The Squirrel Prover is a proof assistant for protocols, based on first-order logic and provides guarantees in the computational model
srt|srt.0.3.3|conf-pkg-config,conf-srt|no|Binding for the Secure, Reliable, Transport protocol library
ssl|ssl.0.7.0|conf-libssl|no|Bindings for OpenSSL
stdcompat|stdcompat.20.1|conf-autoconf|no|Compatibility module for OCaml standard library
styled-ppx|styled-ppx.0.59.1|conf-npm|yes|Type-safe styled components for ReScript and Melange
sundialsml|sundialsml.6.1.1p1|conf-sundials|no|Interface to the Sundials suite of numerical solvers
svmwrap|svmwrap.5.1.1|conf-gnuplot,conf-libsvm-tools|no|Wrapper on top of libsvm-tools
swipl|swipl.0.5|conf-swi-prolog|no|Bindings to SWI-Prolog for OCaml
taglib|taglib.0.3.10|conf-taglib|no|Bindings for the taglib library
tensorflow|tensorflow.0.0.11|conf-wget|no|TensorFlow bindings for OCaml
tezos-rust-libs|tezos-rust-libs.1.7|conf-rust-2021|no|Tezos: all rust dependencies and their dependencies
tezos-sapling|tezos-sapling.17.3|conf-rust|no|OCaml library for the Sapling protocol, using librustzcash
tezos-stdlib-unix|tezos-stdlib-unix.17.3|conf-libev|no|Tezos: yet-another local-extension of the OCaml standard library (unix-specific fragment)
tezt|tezt.4.2.0|conf-npm|no|Test framework for unit tests, integration tests, and regression tests
theora|theora.1.0.0|conf-libtheora,conf-pkg-config|no|Bindings to libtheora
tidy|tidy.5.6-0.1|conf-tidy|no|Bindings for libtidy5 -- HTML/XML syntax checker and reformatter
timmy-jsoo|timmy-jsoo.1.1.5|conf-npm|no|Js_of_ocaml bindings for Timmy
timmy-unix|timmy-unix.1.1.5|conf-tzdata|no|Unix clock implementation for Timmy
tiny_httpd|tiny_httpd.0.19|conf-libcurl|no|Minimal HTTP server using threads
topiary|topiary.0.6.0|conf-rust-2021|no|A formatter for OCaml based on the Topiary universal formatting engine
trexio|trexio.2.2.0|conf-pkg-config,conf-trexio|no|Binding for the TREXIO Input/Output library
tsdl-image|tsdl-image.0.6|conf-sdl2-image|no|SDL2_Image bindings to go with Tsdl
tsdl-mixer|tsdl-mixer.0.6|conf-sdl2-mixer|no|SDL2_Mixer bindings to go with Tsdl
tsdl-ttf|tsdl-ttf.0.6|conf-sdl2-ttf|no|SDL2_Ttf bindings to go with Tsdl
tsdl|tsdl.1.1.0|conf-sdl2|no|Thin bindings to SDL for OCaml
tuareg|tuareg.3.0.1|conf-emacs|no|OCaml mode for GNU Emacs
unisim_archisec|unisim_archisec.0.0.10|conf-g++,conf-gcc|no|UNISIM-VP DBA decoder
uring-trace|uring-trace.0.1.0|conf-bpftool,conf-liburing|no|IO-uring tracing tool using eBPF probes
usb|usb.1.3.1|conf-pkg-config|yes|OCaml bindings for libusb-1.0
uwt|uwt.0.3.3|conf-pkg-config|no|libuv bindings
voaacenc|voaacenc.0.1.1|conf-pkg-config|yes|synopsis:
volt|volt.1.4|conf-which|no|Volt is a variant of Bolt OCaml Logging Tool
vorbis|vorbis.1.0.0|conf-libvorbis,conf-pkg-config|no|Bindings to libvorbis
wall|wall.0.4.1|conf-gles2|no|Realtime Vector Graphics with OpenGL
waylaunch|waylaunch.0.3.0|conf-cairo,conf-libwayland,conf-pango,conf-pkg-config,conf-wayland-protocols,conf-xkbcommon|no|Waylaunch is a program launcher for Wayland
why3-coq|why3-coq.1.8.0|conf-autoconf|no|Why3 environment for deductive program verification
why3-ide|why3-ide.1.8.0|conf-autoconf|no|Why3 environment for deductive program verification
why3|why3.1.8.0|conf-autoconf|no|Why3 environment for deductive program verification
wxOCaml|wxOCaml.1.0.1|conf-wxwidgets|no|OCaml bindings to the wxWidgets graphical library
wyrd|wyrd.1.4.6|conf-autoconf,conf-ncurses|no|synopsis:
x86_64-esperanto|x86_64-esperanto.0.0.6|conf-which|no|An OCaml compiler with Cosmopolitan
xedbindings|xedbindings.0.9|conf-python-3|no|Bindings to Intel XED
xen-evtchn-unix|xen-evtchn-unix.2.1.0|conf-xen|no|Xen event channel interface for Linux
xen-gnt-unix|xen-gnt-unix.4.0.2|conf-xen|no|Xen grant table bindings for OCaml
xkbcommon|xkbcommon.0.1|conf-xkbcommon|no|OCaml bindings to libxkbcommon
xxhash|xxhash.0.1|conf-xxhash|no|Bindings for xxHash, an extremely fast hash algorithm
yices2|yices2.0.0.3|conf-gmp|no|Yices2 SMT solver binding
z3|z3.4.14.1|conf-c++,conf-python-3|yes|Z3 solver
z3_tptp|z3_tptp.4.11.2|conf-g++|no|TPTP front end for Z3 solver
zarith-freestanding|zarith-freestanding.1.12|conf-pkg-config|no|synopsis:
zarith|zarith.1.14|conf-gmp,conf-pkg-config|no|synopsis:
zlib|zlib.0.8|conf-zlib|no|Bindings to the zlib compression library
zmq|zmq.5.3.0|conf-zmq|no|OCaml bindings for ZeroMQ 4.x
zstandard|zstandard.v0.17.0|conf-zstd|no|OCaml bindings to Zstandard
zstd|zstd.0.4|conf-zstd|no|Bindings to zstd compression library
